osm_id,longitude,latitude
node/11005589609,77.6255721,13.0064695
node/11005895937,77.6248156,13.0044187
node/11156162839,77.6234541,13.0054012
node/11156162854,77.6235339,13.005577
node/11156162856,77.6233669,13.0056547
node/11156162859,77.6232301,13.0057174
node/11156162862,77.6231423,13.0057553
node/11156162863,77.6228419,13.0058906
node/11156162866,77.6227266,13.0059422
node/11156162868,77.6225871,13.0060036
node/11158854853,77.6236452,13.005803
node/11158854855,77.623733,13.0059938
node/11158854856,77.623833,13.0062146
node/11158854861,77.6239589,13.006482
node/11158854865,77.6240549,13.0066864
node/11158854872,77.6241897,13.0070013
node/11164930928,77.6248334,13.0051105
node/11164930937,77.6246631,13.0051503
node/11164930942,77.6244009,13.0052137
node/11164930950,77.6241713,13.0052875
node/11164930970,77.6239966,13.0053627
node/11164930972,77.6238021,13.0054574
node/11165007582,77.6244988,13.0058494
node/11165007583,77.6246108,13.0061104
node/11165007584,77.6246477,13.0061931
node/11165007585,77.6247282,13.0063793
node/11165007586,77.6247667,13.0064806
node/11165067708,77.6247114,13.0053137
node/11165067709,77.6247717,13.0055103
node/11165067713,77.6248287,13.0056802
node/11165067714,77.6248643,13.0057691
node/11165067716,77.6249602,13.0060683
node/11165098473,77.6239067,13.0059135
node/11165098475,77.6235922,13.0060611
node/11165098486,77.6231765,13.0062493
node/11165098491,77.6227651,13.0064414
node/11165113411,77.6232992,13.006263
node/11165113418,77.6234508,13.0061251
node/11165132259,77.6242588,13.0057593
node/11165132260,77.6240777,13.0058416
node/11165132261,77.6242085,13.0060912
node/11165132265,77.6243171,13.0063375
node/11165132269,77.6244774,13.0066648
node/11165132270,77.6245631,13.0068538
node/11167087588,77.6260116,13.0045885
node/11167087590,77.6262175,13.0045297
node/11167087599,77.6264501,13.0044637
node/11167087600,77.6265004,13.0046342
node/11167088310,77.6260713,13.0047998
node/11167159269,77.6268169,13.0045822
node/11167159270,77.6267207,13.0043101
node/11173721857,77.6253229,13.0049883
node/11173721863,77.6254718,13.0049439
node/11173721868,77.6256475,13.0048923
node/11173721874,77.6258259,13.0048367
node/11173721885,77.6263348,13.004659
node/11173721893,77.6270047,13.0050027
node/11173721904,77.6271847,13.0055443
node/11173721910,77.6272062,13.0056818
node/11173721915,77.627122,13.0054617
node/11173721921,77.6270745,13.005334
node/11173721924,77.6270194,13.0051628
node/11173721926,77.6269695,13.0049269
node/11173721930,77.6269061,13.0047459
node/11178123924,77.5696955,12.9541084
node/11180325238,77.5503662,13.0016588
node/11192905301,77.6165161,13.0032418
node/11193158390,77.6267472,13.0050125
node/11193158397,77.6264924,13.0049138
node/11193158399,77.6265608,13.0050843
node/11193158401,77.6263536,13.0051582
node/11193158409,77.6261947,13.0049785
node/11193158410,77.626261,13.0051948
node/11193158411,77.6261209,13.0052503
node/11193158425,77.6257535,13.0051157
node/11193158431,77.6258396,13.0053594
node/11193442289,77.626987,13.0053687
node/11193442290,77.626877,13.0054104
node/11193442291,77.6267233,13.0054698
node/11193442294,77.6265223,13.0055476
node/11193442297,77.6263484,13.0056149
node/11193442304,77.6259264,13.0055711
node/11193442309,77.6260156,13.0057743
node/11193442310,77.6260686,13.0059115
node/11193442315,77.626141,13.0060827
node/11193442316,77.6261954,13.0062239
node/11193450941,77.6258973,13.0063459
node/11193450943,77.6257891,13.0060662
node/11193450944,77.6257146,13.0058699
node/11193450947,77.6256212,13.0056232
node/11193450951,77.6254341,13.0055642
node/11193450952,77.625579,13.0055121
node/11211866333,77.6247954,13.006134
node/11211898848,77.6237104,13.0065784
node/11211898849,77.6234578,13.0066763
node/11211898858,77.6232956,13.0067392
node/11211898867,77.6231246,13.0068055
node/11212337046,77.6256226,13.0065836
node/11212337049,77.6256934,13.0067456
node/11212337070,77.626937,13.0059205
node/11212337071,77.6271314,13.005841
node/11212337072,77.6267165,13.0060107
node/11212337073,77.6264615,13.006115
node/11212337082,77.6257221,13.0064135
node/11217266906,77.6243245,13.0073136
node/11217266919,77.6242688,13.0071927
node/11217266921,77.6243697,13.0074204
node/11217276341,77.6246372,13.0070329
node/11217276352,77.6246938,13.0071727
node/11217276369,77.6249535,13.0067046
node/11217276371,77.6250244,13.006893
node/11217276373,77.6250742,13.007028
node/11217276392,77.625192,13.0066126
node/11217276396,77.625277,13.0068352
node/11217276397,77.6253188,13.0069478
node/11217416827,77.6247664,13.0067759
node/11217416828,77.6243335,13.0069461
node/11217454940,77.6237264,13.0071777
node/11217454942,77.6235775,13.0072326
node/11217454947,77.6233488,13.0073168
node/11217454951,77.6231336,13.0073979
node/11217454952,77.6228888,13.0074893
node/11217454973,77.6226743,13.0075769
node/11217454976,77.622514,13.0076383
node/11217454977,77.6223993,13.0076814
node/11217454985,77.6222501,13.0077399
node/11244839309,77.6398521,12.9815748
node/11244839316,77.6372784,12.9794718
node/11244839317,77.6372778,12.9795838
node/11244947086,77.639663,12.9815753
node/11244947087,77.6396599,12.9817902
node/11244947088,77.6396429,12.9820141
node/11244947419,77.6400921,12.9819667
node/11244952321,77.6383566,12.9792789
node/11244952322,77.6383529,12.9794806
node/11244952323,77.6400602,12.9784286
node/11244952324,77.6399648,12.9782581
node/11244952325,77.6401248,12.9783456
node/11244952326,77.6407503,12.9788568
node/11244965869,77.6401797,12.9785111
node/11244968395,77.6378389,12.978188
node/11244968396,77.6378389,12.978188
node/11244968397,77.6378289,12.9783699
node/11244968398,77.6378289,12.9783699
node/11244973433,77.6379499,12.9787372
node/11244973434,77.6379444,12.9785934
node/11244973457,77.6407494,12.979227
node/11244973458,77.6407514,12.9787226
node/11244973459,77.6406333,12.9784497
node/11244973460,77.6406333,12.9784553
node/11244973900,77.639196,12.9817182
node/11244973901,77.6391786,12.981968
node/11244974877,77.63834,12.9796568
node/11244979622,77.6406686,12.9805234
node/11244980423,77.63886,12.9785393
node/11244980424,77.6383655,12.9786066
node/11244980425,77.6383655,12.9788727
node/11244985885,77.6366598,12.9784715
node/11244989815,77.6401428,12.9810039
node/11244989823,77.6401199,12.9813931
node/11244989828,77.6401319,12.9815872
node/11244990064,77.6392259,12.9807222
node/11244994162,77.6397617,12.9792202
node/11244995556,77.640632,12.978296
node/11244995557,77.640632,12.978296
node/11244995558,77.6404058,12.9782777
node/11244995559,77.6403906,12.978275
node/11244995560,77.6393607,12.9782274
node/11244995561,77.6393607,12.9782274
node/11244995563,77.6391437,12.9782581
node/11244995564,77.6391424,12.9783606
node/11244998906,77.6392413,12.980265
node/11245000186,77.6383587,12.9791082
node/11245001851,77.6405573,12.9822993
node/11245001852,77.6406206,12.9813984
node/11245001853,77.640629,12.9809205
node/11245001854,77.6406954,12.9802563
node/11245002769,77.6408885,12.9802775
node/11245002771,77.6409092,12.979938
node/11245002775,77.6409437,12.9788287
node/11245003165,77.6405388,12.9783688
node/11245003166,77.6405373,12.9783695
node/11245003243,77.6392154,12.9808756
node/11245003306,77.6383419,12.980027
node/11245003317,77.6382006,12.9782323
node/11245003318,77.6382007,12.9783301
node/11245003319,77.6380374,12.9782431
node/11245003320,77.6380335,12.9783211
node/11245003747,77.6401845,12.9796996
node/11245003923,77.6401996,12.9808792
node/11245004561,77.6371388,12.9788529
node/11245005078,77.639408,12.9815538
node/11245005139,77.6392589,12.9799844
node/11245005250,77.6388117,12.9824173
node/11245007110,77.6402098,12.9789807
node/11245007111,77.6402076,12.9791724
node/11245008067,77.6392045,12.9815132
node/11245008068,77.6394209,12.981547
node/11245008069,77.6396447,12.9815649
node/11245008366,77.6392002,12.9811287
node/11245009498,77.6401053,12.9817774
node/11245010686,77.6406596,12.9806941
node/11245010687,77.6407062,12.9800871
node/11245011842,77.6392424,12.9803632
node/11245011843,77.6397037,12.9802902
node/11245011844,77.6396802,12.9804928
node/11245011845,77.639681,12.9807304
node/11245011846,77.6394517,12.9807374
node/11245012412,77.6388139,12.979999
node/11245012413,77.6407415,12.9796568
node/11245012414,77.6407471,12.9793833
node/11245012820,77.6388731,12.9787907
node/11245013225,77.6380703,12.9799635
node/11245013292,77.6400921,12.9822471
node/11245014049,77.6395556,12.9782393
node/11245014050,77.6396845,12.9782434
node/11245014052,77.6379823,12.978368
node/11245014053,77.6379816,12.9783705
node/11245014838,77.6396374,12.982235
node/11245014839,77.6394197,12.9821847
node/11245014840,77.6394225,12.9820651
node/11245014841,77.6394359,12.981939
node/11245014842,77.6394409,12.9817892
node/11245014844,77.6388658,12.9782628
node/11245014845,77.6388646,12.9783535
node/11245014957,77.6407265,12.9798787
node/11245015393,77.6372779,12.9796767
node/11245015437,77.6397255,12.9796876
node/11245015537,77.639736,12.9794284
node/11245015746,77.6396813,12.978407
node/11245015747,77.6395563,12.978407
node/11245015748,77.6393401,12.9783154
node/11245018271,77.6401366,12.9784334
node/11245018272,77.6402263,12.9782706
node/11245018337,77.639746,12.9789187
node/11245018437,77.6397502,12.9786461
node/11245018872,77.6390162,12.9782626
node/11245018873,77.6390172,12.9783644
node/11245019237,77.6387533,12.9812067
node/11245019238,77.638783,12.9807726
node/11245019411,77.6405808,12.982118
node/11245019412,77.6406058,12.9818828
node/11245019413,77.6406048,12.98164
node/11245019414,77.6406381,12.9812264
node/11245019537,77.639014,12.9824375
node/11245019538,77.6385931,12.982414
node/11245019539,77.6378859,12.978859
node/11245019758,77.6408011,12.9818128
node/11245019761,77.6408336,12.9812156
node/11245019766,77.6408448,12.9808992
node/11245019769,77.6408569,12.9806776
node/11245020250,77.6403862,12.9784578
node/11245020927,77.6401846,12.9785602
node/11245023067,77.640191,12.9793712
node/11245024895,77.6401008,12.9784583
node/11245024896,77.6393398,12.9783152
node/11245024897,77.6395558,12.9784098
node/11245024898,77.63968,12.9784128
node/11245024899,77.6395546,12.9782436
node/11245024900,77.6396833,12.9782495
node/11245024901,77.6400602,12.9784291
node/11245024902,77.639963,12.9782615
node/11245024903,77.640137,12.978435
node/11245024904,77.6401235,12.9783489
node/11245024905,77.6402266,12.9782746
node/11245032633,77.6376181,12.9822576
node/11245037935,77.6385624,12.9782536
node/11245037936,77.638557,12.9783364
node/11245038896,77.6387626,12.9782391
node/11245038897,77.6387595,12.978362
node/11245041822,77.6379739,12.9782847
node/11245041823,77.6379701,12.9782817
node/11245043451,77.638937,12.9782159
node/11245046937,77.6384114,12.9783494
node/11245046938,77.638412,12.9782579
node/11248563454,77.6461074,12.9109158
node/11248563455,77.6456125,12.9108517
node/11248563456,77.6460899,12.9118531
node/11248563457,77.6455213,12.9118883
node/11293484190,77.5936905,12.9052973
node/11293484194,77.5938607,12.9054789
node/11293484222,77.5937047,12.9055053
node/11293484227,77.5938592,12.9055333
node/11293484228,77.5937947,12.9055811
node/11293484231,77.5937016,12.905174
node/11293484234,77.5937847,12.9051092
node/11293484235,77.5938613,12.9053284
node/11293484242,77.5936983,12.9054104
node/11295838070,77.5694222,12.998195
node/11295838071,77.5694234,12.9979372
node/11295838072,77.5694224,12.998576
node/11295838073,77.5694172,12.9988509
node/11295838074,77.5694139,12.9990485
node/11298111565,77.592184,12.9703402
node/11303726649,77.5815087,12.9081899
node/11303743631,77.5783572,12.9064551
node/11303762246,77.5760895,12.9064763
node/11303763821,77.5774499,12.9064631
node/11420207334,77.7219178,12.9565561
node/11420207335,77.721937,12.9568167
node/11420207336,77.7219472,12.9569551
node/11420207337,77.7219482,12.9573589
node/11420207338,77.7219695,12.9578337
node/11420207339,77.7219292,12.9581528
node/11420207340,77.7219472,12.9586087
node/11420207341,77.7219517,12.9589731
node/11420207345,77.7217851,12.9589963
node/11420207346,77.7215971,12.9590031
node/11421651322,77.7189466,12.9591129
node/11421651323,77.7191581,12.9591036
node/11430340847,77.7148195,12.9557461
node/11445514998,77.5780208,13.0953351
node/11445515001,77.5767688,13.09488
node/11445515002,77.5766823,13.0948736
node/11445519746,77.5782041,13.0946963
node/11445616944,77.5800375,13.0960105
node/11445620704,77.5778339,13.0951702
node/11445621453,77.5790702,13.0950111
node/11445621454,77.5793157,13.0952914
node/11445665033,77.5767748,13.0948355
node/11445665034,77.5789703,13.0948877
node/11445670634,77.5770589,13.0949054
node/11445670635,77.5769784,13.0948997
node/11445700710,77.5779432,13.0956661
node/11445700711,77.5804236,13.0947371
node/11445700712,77.5790511,13.0960001
node/11445700714,77.5792851,13.0957713
node/11445700716,77.5794842,13.0955475
node/11445700717,77.5796019,13.0954428
node/11445700718,77.5797585,13.0952912
node/11445700722,77.580096,13.0949909
node/11445700724,77.5802485,13.0948639
node/11445700727,77.5786287,13.0961878
node/11445700729,77.5806129,13.0946031
node/11445700732,77.5807251,13.0945131
node/11445700734,77.5807218,13.0945387
node/11445700737,77.5807855,13.0944741
node/11445700740,77.5810238,13.0943229
node/11445700743,77.5825271,13.0935447
node/11445700747,77.5815518,13.0940076
node/11445700749,77.5818188,13.0938734
node/11445700751,77.5820523,13.0937481
node/11445700753,77.5822544,13.0936629
node/11445700759,77.5812249,13.0941949
node/11445706253,77.5785544,13.0961233
node/11445706254,77.5783891,13.0959853
node/11445706255,77.5782051,13.0958254
node/11445706256,77.5780123,13.0956623
node/11445706499,77.5775027,13.0949524
node/11445706500,77.5773922,13.0949393
node/11445707386,77.5787463,13.0960236
node/11445707387,77.5790367,13.0958842
node/11445707388,77.5791943,13.0957313
node/11445707389,77.5793447,13.0955729
node/11445707390,77.57958,13.0953571
node/11445707393,77.5796834,13.0952635
node/11445707396,77.5796469,13.0952345
node/11445707397,77.5823741,13.0935071
node/11445708028,77.5784519,13.0943978
node/11445708128,77.5781337,13.0954338
node/11445709278,77.5783606,13.0945242
node/11445709279,77.5787502,13.0947156
node/11445709935,77.5782304,13.0955733
node/11445715643,77.5798027,13.0951579
node/11445715644,77.5799254,13.0950388
node/11445715647,77.5802295,13.0947843
node/11445715649,77.5805655,13.0945318
node/11445715652,77.5806824,13.0944464
node/11445715653,77.5809651,13.0942649
node/11445715656,77.5811274,13.0941804
node/11445715658,77.5766817,13.094833
node/11445719914,77.5791263,13.0950849
node/11445725632,77.5780785,13.0953844
node/11445728487,77.5783432,13.0942824
node/11445728488,77.5782428,13.0941599
node/11445729911,77.5786009,13.094569
node/11445732015,77.5761495,13.0948554
node/11445732018,77.5825536,13.0936364
node/11445732019,77.5826251,13.0938031
node/11445732021,77.5827603,13.0940903
node/11445732023,77.5828586,13.0943168
node/11445735586,77.5765951,13.0948314
node/11445735762,77.5764843,13.0948275
node/11445735764,77.5768097,13.0949988
node/11445737657,77.5779757,13.0952898
node/11445740468,77.5813565,13.0940053
node/11445745369,77.5814212,13.0939691
node/11445745371,77.5813133,13.0937718
node/11445745372,77.5815884,13.093885
node/11445745373,77.5817005,13.0938333
node/11445745374,77.5821594,13.0936081
node/11445745375,77.5820785,13.0936541
node/11445745376,77.5818885,13.0937447
node/11445747885,77.5798549,13.0958216
node/11445747972,77.5781227,13.0947697
node/11445748153,77.5779124,13.0950041
node/11445748154,77.5782948,13.0945853
node/11445748607,77.5802241,13.0961997
node/11445750012,77.5788149,13.0947687
node/11445750947,77.5827576,13.093988
node/11445750949,77.5826798,13.0941222
node/11445750951,77.5828009,13.0943854
node/11445750954,77.5828575,13.0945818
node/11445750957,77.583096,13.0950883
node/11445750960,77.5832039,13.095306
node/11445750962,77.5832641,13.095492
node/11445751386,77.5792017,13.0951636
node/11445757480,77.5833757,13.0957434
node/11445757482,77.5834709,13.0959338
node/11445757484,77.5835271,13.0960637
node/11445757486,77.5836352,13.0962909
node/11445757489,77.5837334,13.096544
node/11445757492,77.5838124,13.0967117
node/11445757494,77.5839309,13.0970017
node/11445757496,77.5840306,13.0971961
node/11445757497,77.5841254,13.097426
node/11445757499,77.5842484,13.0976915
node/11445759259,77.5828945,13.0944026
node/11445759261,77.5829946,13.0946338
node/11445759262,77.5831167,13.0949043
node/11445759263,77.5831989,13.0950896
node/11445759265,77.5832608,13.0952368
node/11445759266,77.5834042,13.095551
node/11445759267,77.5834924,13.0957634
node/11445759268,77.583553,13.0959209
node/11445760132,77.5843445,13.0979477
node/11445760133,77.5843933,13.0980249
node/11445760134,77.5844965,13.0982508
node/11445760135,77.5845719,13.0984401
node/11445760136,77.5846791,13.0986968
node/11445760137,77.5847148,13.0987715
node/11445760138,77.5847748,13.0988915
node/11445768669,77.5836776,13.0962047
node/11445768671,77.5837531,13.096353
node/11445768672,77.5838527,13.0965734
node/11445768673,77.5839063,13.0966057
node/11445768674,77.5839256,13.0967192
node/11445768676,77.5840648,13.097066
node/11445768677,77.5841637,13.0972959
node/11445768680,77.5843266,13.0976458
node/11445777785,77.5844519,13.0979138
node/11445777788,77.5846113,13.0982625
node/11445777791,77.5846829,13.0984478
node/11445777793,77.5848105,13.0987433
node/11445777796,77.5849729,13.099057
node/11446062304,77.5860124,13.0926546
node/11446127964,77.6016294,13.1067239
node/11465440778,77.7211382,12.955828
node/11465440779,77.7211372,12.9558351
node/11465490457,77.5293886,12.8609987
node/11465490460,77.5294383,12.8611077
node/11465490465,77.5295091,12.8613097
node/11465490466,77.5295791,12.86157
node/11465490468,77.5297869,12.8618977
node/11465521169,77.5299033,12.8620831
node/11465521170,77.5300053,12.8620957
node/11465521171,77.5300053,12.8620957
node/11465521172,77.5300018,12.8622317
node/11472852223,77.6198143,12.9998281
node/11479212746,77.6001396,13.1061066
node/11479213306,77.6004386,13.1061815
node/11479215830,77.5998649,13.1060398
node/11479236213,77.6009166,13.1063212
node/11479249859,77.6006889,13.1062503
node/11479251698,77.5993686,13.1059126
node/11487027753,77.6001493,13.1074269
node/11487031065,77.599249,13.1071572
node/11487051964,77.6005777,13.1070184
node/11487054883,77.5991299,13.1069448
node/11487054884,77.5991232,13.1069432
node/11487063336,77.6004864,13.1073337
node/11487063342,77.5985238,13.1069325
node/11487063343,77.6014204,13.1058573
node/11487064190,77.600644,13.1068707
node/11487067602,77.5998511,13.1073372
node/11487075919,77.6008445,13.1066686
node/11487078532,77.5989957,13.1070769
node/11487084384,77.6007275,13.1067646
node/11487088914,77.599785,13.1071193
node/11487088915,77.5997902,13.1071207
node/11487089074,77.5995184,13.1072341
node/11487089203,77.5986298,13.1064151
node/11491621423,77.6011266,13.1064611
node/11491645746,77.6000272,13.1070372
node/11491645747,77.599937,13.1070751
node/11491662984,77.6002479,13.1063435
node/11491662985,77.6002532,13.1063451
node/11491664654,77.5997002,13.1060792
node/11491664655,77.5991045,13.1058482
node/11491674809,77.6008737,13.1063879
node/11491675342,77.5988,13.106939
node/11491677082,77.5991844,13.1062068
node/11491677083,77.5993255,13.10619
node/11491677232,77.600369,13.10719
node/11491680594,77.5994398,13.1063559
node/11491680595,77.5996355,13.1063265
node/11491680596,77.5997815,13.1063595
node/11491680597,77.6000949,13.1064455
node/11491680598,77.6003394,13.1065019
node/11491680599,77.6006523,13.1065833
node/11491680600,77.6005765,13.1066404
node/11491682332,77.6002362,13.1071571
node/11491683726,77.60035,13.1062404
node/11491684819,77.5986494,13.10689
node/11491685826,77.5992939,13.1064385
node/11491686641,77.5988138,13.1062584
node/11491686988,77.5995726,13.1069097
node/11491686989,77.5995658,13.1069668
node/11491686990,77.5992911,13.106892
node/11491686991,77.5989963,13.1068027
node/11491687816,77.5989178,13.1066479
node/11491687817,77.5990077,13.1062975
node/11491690696,77.5987093,13.1066488
node/11491693585,77.5990151,13.1060981
node/11491694174,77.6003283,13.1073752
node/11491703330,77.5990605,13.1063106
node/11491707020,77.6008092,13.1066108
node/11491713786,77.5992701,13.1063385
node/11491713787,77.5992658,13.1063372
node/11491714448,77.5992297,13.1066803
node/11491714449,77.5994242,13.106738
node/11491714450,77.5994881,13.1067556
node/11491714451,77.5995818,13.1064584
node/11496155849,77.5568471,13.0433446
node/11496155852,77.556776,13.0444487
node/11500016317,77.6226836,12.9754443
node/11510225111,77.7197921,12.9590753
node/11516214985,77.5948336,13.1023442
node/11516214986,77.5949127,13.1024023
node/11516224022,77.5947551,13.1023991
node/11516663819,77.5964624,13.1026681
node/11516663827,77.5962307,13.102627
node/11516663838,77.5962133,13.1026107
node/11516663839,77.596061,13.1025803
node/11516691476,77.5958991,13.1025196
node/11516691477,77.5959517,13.1025686
node/11516691505,77.5955524,13.1024872
node/11516691510,77.595413,13.1023148
node/11516691513,77.5953318,13.1024343
node/11516691526,77.5952104,13.102418
node/11516691529,77.5951025,13.1023377
node/11516691542,77.5950535,13.1024076
node/11516691552,77.5950066,13.1024076
node/11524106722,77.6670297,12.9248327
node/11532796973,77.5818108,12.9184686
node/11532796974,77.5821511,12.9184444
node/11532796975,77.5825039,12.918432
node/11532796976,77.582726,12.9184333
node/11532796977,77.5824035,12.9184381
node/11532796978,77.5831914,12.918437
node/11532796982,77.595117,12.9166983
node/11532796986,77.5973381,12.9166937
node/11532796987,77.5976807,12.9166496
node/11532843233,77.6059103,12.9165165
node/11532843236,77.6065322,12.9164821
node/11532969946,77.6496572,12.9214429
node/11532969954,77.6495799,12.9211826
node/11532970402,77.6497492,12.9219569
node/11533126660,77.651684,12.9239392
node/11533126662,77.6516115,12.9237119
node/11533126665,77.6515886,12.9233934
node/11533126668,77.6515624,12.9232046
node/11533127169,77.6516917,12.9240522
node/11533127172,77.6515134,12.9229005
node/11533127177,77.6514847,12.9226342
node/11533127178,77.6514539,12.9223208
node/11533127179,77.6514767,12.9220647
node/11533127182,77.6515113,12.9217665
node/11533127185,77.6515196,12.9214828
node/11533127194,77.6515106,12.9217707
node/11540022591,77.5837831,13.0202015
node/11540022592,77.5837895,13.0201991
node/11540022593,77.5837747,13.019796
node/11540022594,77.5838289,13.0205605
node/11583339092,77.5506576,13.0017363
node/11583714339,77.6622965,13.011231
node/11583714340,77.6622795,13.0112244
node/11607100265,77.6426865,12.9738525
node/11607100266,77.6416323,12.9738021
node/11607106470,77.6418657,12.9738366
node/11607106475,77.6421009,12.9738451
node/11607106476,77.6421545,12.9738401
node/11607106478,77.6424999,12.9738563
node/11607106479,77.6414059,12.973797
node/11607106481,77.6428149,12.9738551
node/11607106482,77.6430246,12.9738582
node/11607106484,77.6431745,12.9738619
node/11607106486,77.6434395,12.9738847
node/11607106487,77.6435791,12.9738784
node/11607106488,77.6437214,12.9738837
node/11607106489,77.6441212,12.9738872
node/11607106490,77.6442836,12.9738919
node/11607106492,77.6444862,12.9738979
node/11607106493,77.6468022,12.9739626
node/11607106494,77.6448571,12.9739296
node/11607106496,77.645026,12.973936
node/11607106498,77.6451889,12.9739318
node/11607106500,77.6455042,12.9739418
node/11607106502,77.6457295,12.9739485
node/11607106503,77.6459745,12.9739253
node/11607106504,77.6461835,12.9739419
node/11607106506,77.6463764,12.9739472
node/11607106507,77.6465958,12.9739583
node/11607106508,77.644755,12.9739249
node/11609505402,77.5727735,12.9935488
node/11621631766,77.628715,13.0385208
node/11622114746,77.6285859,13.0387274
node/11622114747,77.6288219,13.0382968
node/11622114748,77.6289163,13.038163
node/11622114749,77.6290193,13.0379373
node/11622114750,77.629324,13.0373352
node/11622114751,77.6294485,13.0371345
node/11622114752,77.6295343,13.036938
node/11622114753,77.6296318,13.036785
node/11622114754,77.6297274,13.0366077
node/11622114755,77.6298347,13.0363903
node/11622114756,77.6300279,13.0364238
node/11622114757,77.6301823,13.0364447
node/11622114758,77.6305943,13.036545
node/11622114759,77.629573,13.03777
node/11622114760,77.6298562,13.0379414
node/11622114761,77.6287747,13.0388069
node/11622114762,77.6282984,13.0385351
node/11622114763,77.6289206,13.0372809
node/11622114764,77.6294742,13.0362816
node/11622114765,77.6296202,13.0359952
node/11622114766,77.6299206,13.036083
node/11622114767,77.6302167,13.0361499
node/11622114768,77.6304913,13.0362252
node/11622114869,77.6307617,13.0362837
node/11622114870,77.6297912,13.0356898
node/11622114871,77.6301825,13.0357564
node/11622114872,77.6305241,13.035835
node/11622114873,77.631021,13.0359258
node/11622114874,77.6295862,13.0356414
node/11622114875,77.629431,13.0356081
node/11622114876,77.629344,13.0365097
node/11622114877,77.6292012,13.0368122
node/11622114878,77.6290397,13.0370603
node/11622114879,77.6284434,13.0383008
node/11622114880,77.628549,13.0380043
node/11622114881,77.6286981,13.0377864
node/11640329792,77.7029041,12.9568034
node/11640329793,77.7029038,12.9568083
node/11658927821,77.5927696,12.9926197
node/11659009292,77.5936809,12.9929057
node/11659012390,77.5932751,12.9929379
node/11659013037,77.5928122,12.9927636
node/11659028272,77.5933889,12.9927089
node/11659028273,77.5910312,12.9929064
node/11659028771,77.5930375,12.9929704
node/11668352893,77.5926502,12.9933271
node/11668352894,77.5925209,12.9933526
node/11668352895,77.5922606,12.9933386
node/11676443368,77.5887161,12.9889035
node/11676454650,77.5888107,12.9876987
node/11676454651,77.5888174,12.987617
node/11676454652,77.5888288,12.9875373
node/11676454653,77.5888429,12.9874347
node/11676454654,77.5888623,12.9872779
node/11676454655,77.588914,12.9872805
node/11676454656,77.5888912,12.9874406
node/11676454657,77.5888798,12.9875347
node/11676454658,77.5888684,12.9876144
node/11676454659,77.5888617,12.9876895
node/11676454660,77.5886739,12.9891113
node/11676454661,77.588749,12.9891283
node/11676454662,77.5887363,12.9893178
node/11676454663,77.5886283,12.989704
node/11676454664,77.5887369,12.9894393
node/11676454665,77.5886464,12.9895275
node/11676454666,77.5886712,12.9903214
node/11676454667,77.5887389,12.9903783
node/11676454668,77.5885398,12.9904403
node/11676460069,77.5887041,12.9904998
node/11676460070,77.5884658,12.9905421
node/11676460071,77.5897287,12.9903867
node/11676460072,77.5897307,12.9903364
node/11676460073,77.5899795,12.9903456
node/11676460074,77.5900251,12.9904005
node/11676460075,77.5902303,12.9903652
node/11676460076,77.590589,12.9903959
node/11676460077,77.5906272,12.9903965
node/11676460078,77.5906581,12.9903946
node/11676460079,77.590587,12.9904488
node/11676460080,77.5907312,12.9904508
node/11676460081,77.590874,12.990405
node/11676460082,77.5911342,12.9904697
node/11676460083,77.591167,12.990407
node/11676460084,77.5913823,12.990405
node/11676460085,77.5915854,12.9904423
node/11676460086,77.5916639,12.9903939
node/11676460087,77.591855,12.9904037
node/11676460088,77.59277,12.9897502
node/11676460089,77.592772,12.9895364
node/11676460090,77.5928427,12.989641
node/11676460091,77.592708,12.9896239
node/11676460092,77.5929358,12.9900158
node/11676460093,77.5932732,12.9905161
node/11676460094,77.5933483,12.9904638
node/11676460095,77.5936085,12.9908039
node/11676460096,77.5935223,12.9908611
node/11676464869,77.5887349,12.9886468
node/11676464870,77.5887805,12.9885951
node/11676464871,77.5887758,12.9886873
node/11676464872,77.5887959,12.98842
node/11676464873,77.58881,12.9882469
node/11676464874,77.5888275,12.9880705
node/11676464879,77.5886431,12.9898967
node/11676464880,77.5887001,12.9899444
node/11676464881,77.5886866,12.9900862
node/11683268184,77.5921821,12.9888387
node/11683268185,77.5927706,12.9894808
node/11683268186,77.5928458,12.9895883
node/11683268187,77.5929179,12.9895009
node/11683268188,77.5928427,12.9894165
node/11683268189,77.5929262,12.9893503
node/11683268190,77.5931498,12.9891273
node/11683268191,77.5934999,12.9880562
node/11683268192,77.5920491,12.9871514
node/11683268193,77.5914088,12.9865058
node/11683268194,77.591119,12.9866336
node/11683268195,77.590815,12.9867813
node/11683268196,77.5906908,12.9871099
node/11683268197,77.5909475,12.9871713
node/11683268198,77.5910352,12.9872582
node/11683268199,77.5912117,12.9874474
node/11683268200,77.5909538,12.987392
node/11683268201,77.5911345,12.987716
node/11683268202,77.5912427,12.9877213
node/11683268203,77.5911254,12.9875793
node/11683268204,77.5912773,12.9878919
node/11683268205,77.59138,12.9878893
node/11683268206,77.5915803,12.9881153
node/11683268207,77.5916114,12.9882942
node/11683268208,77.5914035,12.9880465
node/11683268209,77.5909799,12.987584
node/11683268210,77.5918055,12.9885148
node/11683268211,77.5918053,12.9884113
node/11683268212,77.592027,12.9886452
node/11683268213,77.5939806,12.9872021
node/11683268214,77.5941562,12.9874195
node/11683268215,77.5943739,12.9877226
node/11683268216,77.5944654,12.9876245
