osm_id,crossing_type,signals,markings,crossing_island,tactile_paving,longitude,latitude
node/12548728900,,,,,,77.6437073,12.9792219
node/12548733003,,,,,,77.6440997,12.9792354
node/12548733009,,,,,,77.6441147,12.9791036
node/12548733011,,,,,,77.6456491,12.9791609
node/12548733014,,,,,,77.6429898,12.9790828
node/12548733017,,,,,,77.6427017,12.9790762
node/12550783786,uncontrolled,,,,,77.613899,12.9665672
node/12557928202,unmarked,,no,,,77.7037513,12.9931717
node/12557928213,unmarked,,no,,,77.7043591,12.9930549
node/12558269345,uncontrolled,,,,,77.5953922,12.9716185
node/12558269346,uncontrolled,,,,,77.5965678,12.9711957
node/12566415816,,,,,,77.549589,12.9976642
node/12568080280,,,,,,77.5841245,13.1013249
node/12570796798,,,,,,77.5709383,13.0982557
node/12570798525,,,,,,77.588764,13.0998229
node/12570798538,,,,,,77.5873096,13.1012753
node/12570798542,,,,,,77.5881927,13.1005529
node/12570816802,,,,,,77.572651,13.0985671
node/12570816807,uncontrolled,,zebra,no,,77.5772161,13.0995726
node/12570816818,uncontrolled,,zebra,,,77.5762552,13.0993257
node/12570816819,uncontrolled,,zebra,,,77.5762821,13.0993312
node/12570903559,uncontrolled,,zebra,,,77.6928985,12.9828306
node/12580905283,,,,,,77.5754644,12.9397343
node/12580905288,,,,,,77.5752509,12.9397373
node/12580905297,,,,,,77.5752792,12.9372758
node/12580905300,,,,,,77.5752729,12.937592
node/12581307703,,,,,,77.5752717,12.9382955
node/12581307704,,,,,,77.5752613,12.9386776
node/12581307706,,,,,,77.5752566,12.9390398
node/12581307708,uncontrolled,,zebra,,,77.5752843,12.936804
node/12581307709,uncontrolled,,zebra,,,77.5752829,12.9368763
node/12581307713,,,,,,77.5754829,12.9375884
node/12581307716,,,,,,77.5754855,12.9382991
node/12581307718,,,,,,77.5754783,12.938997
node/12581307721,uncontrolled,,,,,77.5753185,12.9405287
node/12581307722,uncontrolled,,,,,77.5753888,12.9405287
node/12604436842,uncontrolled,,,,,77.5370622,13.0301958
node/12604436843,uncontrolled,,,,,77.5371376,13.0301572
node/12604436848,uncontrolled,,,,,77.5371243,13.0304111
node/12604436849,uncontrolled,,,,,77.5372088,13.0305348
node/12609331100,unmarked,,no,,,77.5871179,12.9698672
node/12609390306,traffic_signals,,,,,77.5873743,12.9667695
node/12611782080,traffic_signals,,,,,77.6324155,12.9123548
node/12611782081,traffic_signals,,,,,77.6324621,12.9123546
node/12612408129,traffic_signals,,,,,77.5952136,12.9101836
node/12612408130,traffic_signals,,,,,77.5951613,12.9101834
node/12612408133,traffic_signals,,,,,77.5951044,12.9102329
node/12612408134,traffic_signals,,,,,77.5951011,12.9102843
node/12612408144,traffic_signals,,,,,77.5952153,12.9103654
node/12612408145,traffic_signals,,,,,77.5951672,12.9103646
node/12612408149,traffic_signals,,,,,77.5952728,12.9102419
node/12612408150,traffic_signals,,,,,77.5952699,12.9102957
node/12612408153,unmarked,,no,,,77.595123,12.9107832
node/12625079644,uncontrolled,,,,,77.5734998,12.9235213
node/12625079647,uncontrolled,,,,,77.5736717,12.9235166
node/12625079652,uncontrolled,,,,,77.5735605,12.9236791
node/12625079653,uncontrolled,,,,,77.5736158,12.9236783
node/12625079658,unmarked,,no,,,77.5734925,12.922719
node/12625079660,unmarked,,no,,,77.5734981,12.9230797
node/12626050471,unmarked,,,,,77.6391206,13.0221915
node/12626050475,traffic_signals,,zebra,,,77.6372458,13.0225714
node/12626050476,traffic_signals,,zebra,,,77.6371743,13.022586
node/12626050477,traffic_signals,,zebra,,,77.637263,13.02294
node/12626050478,traffic_signals,,zebra,,,77.637197,13.0229386
node/12626050482,traffic_signals,,zebra,,,77.6373683,13.0227168
node/12627848638,uncontrolled,,,,,77.6396008,13.0220214
node/12627848639,unmarked,,,,,77.6400673,13.0218717
node/12627848640,unmarked,,,,,77.6420359,13.0213377
node/12627848660,unmarked,,,,,77.6426221,13.0210623
node/12627848661,unmarked,,,,,77.6395947,13.0218977
node/12627848664,unmarked,,,,,77.6414606,13.0213674
node/12627848665,unmarked,,,,,77.641114,13.0214581
node/12627848668,unmarked,,,,,77.638468,13.0222837
node/12627849056,unmarked,,,,,77.6319026,13.024477
node/12627849057,unmarked,,,,,77.6339429,13.0237866
node/12627849058,unmarked,,,,,77.6361567,13.0231571
node/12627849059,unmarked,,,,,77.6366377,13.022996
node/12627849070,unmarked,,,,,77.6326994,13.0242235
node/12627849077,unmarked,,,,,77.634355,13.0237515
node/12627849079,unmarked,,,,,77.6327293,13.0243071
node/12628234662,,,,,,77.5765391,12.9716613
node/12628234676,,,,,,77.5743605,12.9675796
node/12628234678,uncontrolled,,,,,77.5738143,12.9664649
node/12629746505,,,,,,77.6013878,12.9813712
node/12634908650,,,,,,77.5860871,12.969055
node/12644777547,,no,no,,,77.61047,12.982224
node/12673061020,,,,,,77.5868272,12.9816748
node/12679813751,,,,,,77.6128509,12.9741016
node/12683869479,,,,,,77.6201967,12.9760107
node/12688134104,zebra,,,,,77.5530279,13.0503553
node/12688134161,traffic_signals,,zebra,,,77.5538145,13.0042804
node/12688134162,traffic_signals,,zebra,,,77.5537002,13.0042957
node/12690542177,,,,,,77.5868369,12.972531
node/12691218955,,,,,,77.5892449,12.9767497
node/12691218956,,,,,,77.5892374,12.9767568
node/12691218961,,,,,,77.5902398,12.975139
node/12691255830,uncontrolled,,yes,,,77.6020663,12.9893209
node/12691255851,,,,,,77.6018516,12.9894856
node/12691255855,unmarked,,no,,,77.6016457,12.9897156
node/12691279965,,,,,,77.6065046,12.9822435
node/12691279971,unmarked,,no,,,77.6082512,12.9816861
node/12691279980,traffic_signals,,,,,77.6100026,12.9808458
node/12691279981,traffic_signals,,,,,77.6100545,12.9808294
node/12691279984,unmarked,,no,,,77.6095418,12.9811828
node/12691876840,,,,,,77.583019,13.1012625
node/12696023036,,no,,,,77.6739221,12.9248771
node/12696023048,unmarked,,,,,77.6740585,12.9245316
node/12696589928,unmarked,,no,,,77.6980708,12.9567861
node/12696624286,uncontrolled,,yes,,,77.609697,12.9347187
node/12696624287,uncontrolled,,yes,,,77.6097526,12.9347879
node/12696624291,uncontrolled,,yes,,,77.6097984,12.9346439
node/12696624292,uncontrolled,,yes,,,77.6098504,12.9347148
node/12712268909,unmarked,,no,,,77.7245649,12.9764824
node/12712338615,uncontrolled,,,,,77.6766873,13.0001853
node/12712338616,uncontrolled,,,,,77.6767175,13.000051
node/12712575562,traffic_signals,,,,,77.5935832,13.0045096
node/12712575563,traffic_signals,,,,,77.5935373,13.0044994
node/12712748572,,,,,,77.5899856,12.9740619
node/12731646870,uncontrolled,no,zebra,no,no,77.6238404,13.0018819
node/12767846125,uncontrolled,,yes,,,77.6150035,13.0024917
node/12767846126,uncontrolled,,yes,,,77.6150457,13.002487
node/12769552321,unmarked,,no,,,77.5967035,12.9642083
node/12769598067,traffic_signals,,zebra,,,77.5537431,13.0044725
node/12769598069,traffic_signals,,zebra,,,77.5538738,13.0044871
node/12794940230,traffic_signals,,zebra,,,77.558046,13.0757247
node/12794940235,traffic_signals,,zebra,,,77.5581928,13.0757924
node/12794940240,traffic_signals,,zebra,,,77.5581109,13.075872
node/12794940251,traffic_signals,,zebra,,,77.5579877,13.0758387
node/12795275201,,yes,,,,77.5565485,13.0458029
node/12795275202,,yes,,,,77.556609,13.0457709
node/12795275262,,,zebra,,,77.556621,13.0454009
node/12795275265,,,zebra,,,77.5564893,13.0453649
node/12795522716,,,,,,77.556807,13.0440102
node/12795522718,,,,,,77.5572313,13.0439533
node/12795522723,,,,,,77.5571898,13.0436242
node/12795522727,,,,,,77.556936,13.0435691
node/12795522728,,,,,,77.5570409,13.0435505
node/12795522784,,,,,,77.5572903,13.0440798
node/12795522786,,,,,,77.5570562,13.0440184
node/12795522788,,,,,,77.5569354,13.0440339
node/12798101878,uncontrolled,,yes,,,77.5250494,13.0438709
node/12798101879,uncontrolled,,yes,,,77.5251083,13.0439486
node/12799697843,,,,,,77.5733962,12.9067514
node/12809422039,uncontrolled,,zebra,,,77.562363,13.0056459
node/12809422047,,,,,,77.5637896,13.0056504
node/12809422050,,,,,,77.5652196,13.0055873
node/12809422051,,,,,,77.5651615,13.0055898
node/12809422053,,,,,,77.5652687,13.0056238
node/12809422054,,,,,,77.5652693,13.005681
node/12809422066,,,,,,77.5651938,13.0057263
node/12809422067,,,,,,77.5651338,13.0057247
node/12809422069,,,,,,77.5646261,13.0066555
node/12809422070,,,,,,77.5644547,13.0066609
node/12809422080,uncontrolled,,zebra,,,77.5650341,13.0056338
node/12809422081,uncontrolled,,zebra,,,77.5650352,13.0056917
node/12809847683,,,,,,77.5632965,13.0089371
node/12809847689,,,,,,77.5631662,13.0089852
node/12823561838,,,,,,77.6069068,12.9744788
node/12826078050,,,,,,77.5691346,13.0097654
node/12826078068,uncontrolled,,zebra,,,77.5690932,13.0116817
node/12826078072,uncontrolled,,zebra,,,77.5688989,13.0122527
node/12826078075,uncontrolled,,zebra,,,77.5688338,13.0121673
node/12827868383,,,,,,77.6872647,12.9911581
node/12827868384,,,,,,77.6874183,12.9913031
node/12827868385,,,,,,77.6875371,12.991415
node/12827909327,uncontrolled,,yes,,,77.6951556,12.9396723
node/12827909331,,,,,,77.6952924,12.9395865
node/12827909332,,,,,,77.6954639,12.939475
node/12827909339,,,,,,77.6949394,12.939349
node/12827909340,,,,,,77.6950927,12.939292
node/12827909341,,,,,,77.6952647,12.9391926
node/12827961137,uncontrolled,,yes,,,77.5972035,12.9838303
node/12846334632,uncontrolled,,,,,77.6007081,12.9701909
node/12848171821,traffic_signals,,,no,,77.6358557,12.9613401
node/12880290242,traffic_signals,,zebra,,,77.5743964,12.9597913
node/12890345246,,,,,,77.5989713,12.9776673
node/12917084186,,,,,,77.5780808,12.9307637
node/12917084189,,,,,,77.5796525,12.9307428
node/12917084191,,,zebra,,,77.5800329,12.9307378
node/12917084193,,,zebra,,,77.5801972,12.9309048
node/12917084194,,,zebra,,,77.5800809,12.9309044
node/12917084195,,,zebra,,,77.5800328,12.9307737
node/12917084196,,,zebra,,,77.5800324,12.9308675
node/12917084197,,,zebra,,,77.5802471,12.9308641
node/12917084198,,,zebra,,,77.5802475,12.9307704
node/12917084201,,,zebra,,,77.5802001,12.9307223
node/12917084202,,,zebra,,,77.5800833,12.930722
node/12918665460,,no,no,no,,77.7330487,12.9635455
node/12922728350,unmarked,,no,,,77.5041385,12.9025353
node/12943307404,,,,,,77.6370134,13.0250567
node/12943307411,traffic_signals,,zebra,,,77.6370331,13.0228198
node/12943311223,,,,,,77.639595,13.0212084
node/12943311227,,,,,,77.639653,13.0219441
node/12943311232,,,,,,77.6395393,13.0219801
node/12943311235,,,,,,77.639523,13.021552
node/12943311236,,,,,,77.639496,13.0212258
node/12943349334,,no,no,no,,77.6620995,13.0008384
node/12943349335,,no,no,no,,77.6619013,13.0012392
node/12943349336,,no,no,no,,77.6617636,13.0015165
node/12943349337,,no,no,no,,77.6616553,13.0017513
node/12943349338,,no,no,no,,77.661538,13.0019903
node/12943349339,,no,no,no,,77.6613938,13.0023208
node/12943349340,,no,no,no,,77.6611797,13.0027517
node/12943349341,,no,,,,77.6605795,13.0039586
node/12943349343,,no,,,,77.6602952,13.0045639
node/12943349344,,no,,,,77.6604866,13.0041587
node/12943349346,,,,,,77.6600428,13.0062729
node/12943349348,,,,,,77.6620585,13.0071253
node/12952263209,,no,,,,77.6371363,13.0254772
node/12952263210,,no,,,,77.6371607,13.0250437
node/12952263212,,no,,,,77.6372346,13.0239761
node/12952280482,,,zebra,,,77.6162276,12.9909467
node/12959627887,,,,,,77.5921709,13.0183716
node/12959627890,,,,,,77.5920114,13.0178268
node/12959627899,,,,,,77.5923714,13.0191839
node/12959672405,,,,,,77.5924747,13.0202691
node/12959672408,,,,,,77.5925108,13.0207575
node/12959672414,,,,,,77.5926241,13.0223191
node/12959672419,,,,,,77.5929578,13.024392
node/12959672420,,,,,,77.5929676,13.0244583
node/12959672421,,,,,,77.5930661,13.0249626
node/12959672426,,,,,,77.5932883,13.0264894
node/12959672427,,,,,,77.593229,13.0264994
node/12959672432,,,,,,77.5928849,13.0249883
node/12959672433,,,,,,77.5932379,13.0258335
node/12959672439,,,,,,77.5931821,13.026434
node/12959672440,,,,,,77.5931686,13.0263635
node/12959672452,,,,,,77.5926243,13.0229865
node/12959672455,,,,,,77.5924892,13.0220102
node/12959672456,,,,,,77.5924887,13.0219599
node/12959672459,,,,,,77.5924828,13.0216056
node/12959672462,,,,,,77.5924722,13.0213369
node/12959672465,,,,,,77.5923958,13.0204058
node/12959672468,,,,,,77.5922692,13.0193302
node/12959672470,,,,,,77.5920045,13.0182667
node/12961423913,traffic_signals,,,,,77.762127,12.9829022
node/12961423914,traffic_signals,,,,,77.7621502,12.982967
node/12981630926,,,zebra,,,77.5040911,12.944761
node/12981630927,,,zebra,,,77.5039764,12.9446954
node/12981630928,,,zebra,,,77.5040113,12.9445463
node/12981630929,,,zebra,,,77.5041112,12.9444968
node/12981630930,,,zebra,,,77.5042254,12.9445622
node/12981630938,,,zebra,,,77.5058399,12.9421889
node/12981630939,,,zebra,,,77.5057563,12.9421365
node/12985049237,,,,,,77.5810065,13.0258275
node/12985049243,,,,,,77.5806423,13.0260527
node/12985053041,uncontrolled,,,,,77.5811109,13.0253073
node/12985320255,,,,,,77.5715588,13.0278559
node/12985320259,,,,,,77.5727444,13.0147736
node/12985320260,,,,,,77.5728369,13.0147657
node/12985320270,traffic_signals,,,,,77.5798971,13.0268072
node/12985320278,traffic_signals,,,,,77.5797294,13.0268868
node/12985320281,traffic_signals,,,,,77.5797894,13.0269499
node/12985320282,uncontrolled,,,,,77.5800939,13.0266294
node/12985320289,traffic_signals,,,,,77.5713157,13.0282956
node/12985320297,uncontrolled,,zebra,,,77.5712303,13.0283707
node/12985320298,uncontrolled,,zebra,,,77.5711873,13.0284649
node/12985320299,,,,,,77.5711762,13.0284891
node/12985320300,traffic_signals,,zebra,,,77.5713861,13.0284678
node/12985332604,traffic_signals,,zebra,,,77.5714125,13.0283982
node/12985332612,,,,,,77.5800236,13.0265588
node/12985420276,,,,,,77.5508115,12.9874608
node/12985420285,,,,,,77.5603761,12.9830699
node/12985420292,traffic_signals,,,,,77.560147,12.9836197
node/12985420296,traffic_signals,,,,,77.5601945,12.983406
node/12985437604,traffic_signals,,,,,77.5604534,12.9833845
node/12985437607,traffic_signals,,,,,77.5603127,12.9833969
node/12985437666,,,,,,77.5540291,12.9843725
node/12985437676,,,,,,77.5507883,12.987625
node/12985437677,,,,,,77.5507346,12.9876675
node/12985437772,traffic_signals,,,,,77.5508187,12.9900841
node/12985437775,traffic_signals,,,,,77.5507898,12.9901497
node/12985437776,traffic_signals,,,,,77.5505498,12.9902053
node/12999115707,uncontrolled,,zebra,,,77.5852813,12.9415854
node/12999115716,uncontrolled,,zebra,,,77.5850823,12.9415861
node/13011967456,,yes,zebra,,,77.5930388,13.0062316
node/13011967457,,yes,zebra,,,77.5929711,13.0062036
node/13014786023,,,,,,77.5943301,12.9879857
node/13020089132,,,,,,77.5800905,12.9437702
node/13020089133,,,,,,77.5799889,12.9437702
node/13020089136,,,,,,77.5799489,12.9405797
node/13072765088,traffic_signals,,,,,77.5895117,12.9173431
node/13072765092,traffic_signals,,,,,77.5896224,12.917109
node/13072765094,traffic_signals,,,,,77.5896234,12.9169263
node/13072803792,,,,,,77.6656487,12.8454477
node/13072803793,,,,,,77.6656514,12.8453779
node/13072808994,traffic_signals,,,,,77.5736647,12.9406397
node/13072808995,traffic_signals,,,,,77.5738009,12.9405344
node/13072822817,,,,,,77.6615961,12.8455401
node/13072822832,,,,,,77.6655761,12.8453387
node/13072822844,traffic_signals,,zebra,,,77.6708655,12.8470905
node/13072822869,uncontrolled,,,,,77.6705488,12.8468587
node/13072830014,traffic_signals,,,,,77.5800405,12.9364493
node/13072830015,traffic_signals,,,,,77.5801332,12.9364493
node/13072850187,,,,,,77.5998704,12.9168531
node/13072877353,,,,,,77.5803965,12.9217802
node/13072877373,,,,,,77.5803954,12.9199378
node/13072877377,,,,,,77.5803122,12.9199975
node/13072877378,,,,,,77.5802092,12.9200014
node/13072915142,,,,,,77.5894408,12.918851
node/13072915149,,,,,,77.5894343,12.9181479
node/13072915151,,,,,,77.5894317,12.9178488
node/13072915154,,,,,,77.5895812,12.9174319
node/13072915169,,,,,,77.5895467,12.9205719
node/13072915172,,,,,,77.5896323,12.9201807
node/13072915173,,,,,,77.5896246,12.919762
node/13072915174,,,,,,77.5896169,12.919348
node/13072915175,,,,,,77.5896123,12.9191
node/13072915176,,,,,,77.5896076,12.918847
node/13075406629,traffic_signals,,zebra,,,77.6152245,12.9165134
node/13076886172,,,,,,77.6102403,12.9171383
node/13078310258,,,,,,77.5800775,12.9494776
node/13078310261,,,,,,77.5800786,12.9496566
node/13078310266,,,,,,77.5800874,12.9509463
node/13078310270,,,,,,77.5800941,12.951926
node/13078310273,,,,,,77.5801029,12.9532021
node/13078310276,,,,,,77.5801043,12.9534035
node/13078310279,,,,,,77.5801053,12.9535522
node/13078310282,,,,,,77.580108,12.9539463
node/13078310286,,,,,,77.5801126,12.9546115
node/13078310296,traffic_signals,,zebra,,,77.5800951,12.9549036
node/13078310297,traffic_signals,,zebra,,,77.5800124,12.9549054
node/13078315901,,,,,,77.5800514,12.9494922
node/13078315902,,,,,,77.5799725,12.9494922
node/13078315916,,,,,,77.5799599,12.9542645
node/13078315919,,,,,,77.5799502,12.9534785
node/13078315923,,,,,,77.5799362,12.9523442
node/13078315926,,,,,,77.5799142,12.9505643
node/13078315929,,,,,,77.5798956,12.949056
node/13078318824,traffic_signals,,zebra,,,77.5851329,12.9791675
node/13078318825,traffic_signals,,zebra,,,77.5850644,12.979204
node/13093974080,traffic_signals,,zebra,,,77.635971,12.9613528
node/13093974084,traffic_signals,,zebra,,,77.6357924,12.9613989
node/13093974085,traffic_signals,,zebra,,,77.6358104,12.9614836
node/13093974100,,,,,,77.635705,12.961561
node/13093996102,,,,,,77.6355141,12.9616106
node/13093996105,,,no,,,77.635158,12.9616706
node/13093996108,,,no,,,77.6349099,12.961714
node/13093996111,,,no,,,77.6346209,12.9617574
node/13093996117,uncontrolled,,no,,,77.6364959,12.9613824
node/13094641873,informal,,,,,77.5854427,12.9928542
node/13094641880,traffic_signals,,,,,77.5798351,12.9865167
node/13094641881,traffic_signals,,,,,77.5797517,12.9863727
node/13094641893,,,,,,77.5742663,12.9890549
node/13094641896,uncontrolled,,,,,77.5720687,12.9900716
node/13094641899,uncontrolled,,,,,77.5718626,12.989768
node/13108404179,traffic_signals,,,,,77.6101277,12.9167666
node/13108404181,traffic_signals,,,,,77.6100523,12.9167663
node/13108404184,traffic_signals,,zebra,,,77.6100063,12.9166905
node/13108404185,uncontrolled,,,,,77.6100029,12.9156142
node/13110965265,traffic_signals,,,,,77.5963754,12.8842709
node/13110965266,traffic_signals,,,,,77.5964795,12.8842533
node/13110965623,traffic_signals,,,,,77.5735399,12.9211407
node/13110965624,traffic_signals,,,,,77.5735938,12.9211291
node/13111664268,,,,,,77.6396693,12.9784429
node/13111664277,unmarked,,no,,,77.6375444,12.9783237
node/13111664280,unmarked,,no,,,77.6375486,12.9782345
node/13111664297,unmarked,,no,,,77.6383138,12.9783498
node/13111664298,unmarked,,no,,,77.6383182,12.9782552
node/13111685103,unmarked,,no,,,77.6388072,12.9783581
node/13111685106,unmarked,,no,,,77.6388114,12.9782696
node/13111685113,,,,,,77.637134,12.9783597
node/13111685118,,,,,,77.6370104,12.9783566
node/13111685121,,,,,,77.6368456,12.9783525
node/13112165554,traffic_signals,,,,,77.6468471,12.9741069
node/13112165555,traffic_signals,,,,,77.6469223,12.9741094
node/13112165556,traffic_signals,,,,,77.6469312,12.9739865
node/13112165557,traffic_signals,,,,,77.6468518,12.9739832
node/13112252464,,,,,,77.657777,12.8511509
node/13112252465,,,,,,77.6577704,12.8510748
node/13113985785,,,,,,77.6883634,12.8190033
node/13113985788,,,,,,77.6878069,12.819624
node/13121545986,uncontrolled,,zebra,,,77.7372251,12.986312
node/13121545991,uncontrolled,,zebra,,,77.7372265,12.9856048
node/13121578959,uncontrolled,,zebra,,,77.7371508,12.9855443
node/13121579180,uncontrolled,,zebra,,,77.7348436,12.985604
node/13121579182,uncontrolled,,zebra,,,77.7348993,12.9856743
node/13121579188,uncontrolled,,zebra,,,77.7345123,12.9856149
node/13121579189,uncontrolled,,zebra,,,77.7344679,12.9856774
node/13121579231,,,,,,77.7344035,12.9864841
node/13121579235,uncontrolled,,zebra,,,77.7344724,12.9864157
node/13121579236,,,,,,77.7338815,12.9864134
node/13121579345,uncontrolled,,zebra,,,77.7349901,12.9864841
node/13121579347,uncontrolled,,zebra,,,77.7359688,12.9864839
node/13121579353,uncontrolled,,zebra,,,77.7370885,12.9864785
node/13121579382,uncontrolled,,zebra,,,77.7364831,12.9864821
node/13121579460,,,,,,77.7349083,12.9864157
node/13121579473,uncontrolled,,zebra,,,77.7362362,12.9864108
node/13121579505,uncontrolled,,zebra,,,77.7367218,12.9875323
node/13127586515,,,,,,77.5134175,12.9147529
node/13127586518,,,,,,77.5134682,12.9143001
node/13127586736,uncontrolled,,zebra,,,77.5152738,12.9311385
node/13127586737,uncontrolled,,zebra,,,77.5149924,12.930374
node/13127586785,traffic_signals,,zebra,,,77.516073,12.9326779
node/13131526235,uncontrolled,,,,,77.6952792,12.9072435
node/13154991125,,,no,,,77.660238,12.9590756
node/13167189680,unmarked,,no,,,77.720364,12.9557109
node/13179711079,,,,,,77.5840055,12.9411245
node/13179711080,,,,,,77.584001,12.9406941
node/13179711082,,,,,,77.5839938,12.9402848
node/13179711085,,,,,,77.5839615,12.9393602
node/13179711088,uncontrolled,,zebra,,,77.5839779,12.9398179
node/13179755309,uncontrolled,,,,,77.5851808,12.9390108
node/13179755310,uncontrolled,,,,,77.5850964,12.9390114
node/13179755316,,,,,,77.5848814,12.936595
node/13179755317,,,,,,77.5848801,12.936687
node/13179755333,uncontrolled,,,,,77.5850378,12.9393352
node/13179755339,uncontrolled,,,,,77.5852186,12.9416409
node/13179755340,uncontrolled,,,,,77.5851363,12.941641
node/13179755354,,,,,,77.5853409,12.9367335
node/13179755358,uncontrolled,,zebra,,,77.5850648,12.9368358
node/13179755359,uncontrolled,,zebra,,,77.5851496,12.9368333
node/13179755374,,,zebra,,,77.5852274,12.9393658
node/13179755376,uncontrolled,,zebra,,,77.5852089,12.9379811
node/13179755377,uncontrolled,,,,,77.5852028,12.93749
node/13179755379,uncontrolled,,zebra,,,77.5851992,12.9371577
node/13180113885,uncontrolled,,zebra,,,77.5630774,12.8889175
node/13189024387,,,,,,77.6367314,12.978166
node/13189024388,,,,,,77.6366467,12.978175
node/13189024390,,,,,,77.6360778,12.9781652
node/13189024391,,,,,,77.6356405,12.9781556
node/13189024393,,,,,,77.6336789,12.9780961
node/13189024394,,,,,,77.6333864,12.9780904
node/13189024395,,,,,,77.633053,12.9780757
node/13189024397,,,,,,77.6328907,12.978071
node/13189024399,,,,,,77.6323624,12.9780881
node/13189024400,,,,,,77.632119,12.9781103
node/13189039361,,no,,,,77.6369863,12.8943765
node/13189039362,,,,,,77.6369437,12.894444
node/13189062401,,,,,,77.6318432,12.9781354
node/13189062402,,no,no,no,,77.6315843,12.9781614
node/13189062404,,no,no,no,,77.6307202,12.9782484
node/13189062406,,no,no,no,,77.6304415,12.9782745
node/13189062409,,no,no,no,,77.630275,12.9782898
node/13189062412,,no,no,no,,77.6300472,12.9783115
node/13189062432,uncontrolled,,,no,,77.6297448,12.9783378
node/13243451769,traffic_signals,,zebra,,,77.5161496,12.9326272
node/13266174879,uncontrolled,,zebra,,,77.6066435,12.967725
node/13266174884,traffic_signals,,,,,77.6063325,12.9681753
node/13266235303,uncontrolled,,no,,,77.6059348,12.9686001
node/13266242064,uncontrolled,,,,,77.6024922,12.9793967
node/13266242074,traffic_signals,,zebra,,,77.6025876,12.9792596
node/13266242075,traffic_signals,,zebra,,,77.6025522,12.9791537
node/13282471172,,,,,,77.6246927,13.0346714
node/13282471178,,,,,,77.6252916,13.035843
node/13282471183,,,,,,77.6253819,13.036041
node/13282471190,,,,,,77.6249947,13.0352316
node/13282471191,,,,,,77.6245658,13.0344199
node/13282471196,uncontrolled,,zebra,,,77.6258462,13.0378019
node/13287658880,uncontrolled,,zebra,,,77.5677141,13.097837
node/13287658881,uncontrolled,,zebra,,,77.5677012,13.0979299
node/13287658886,uncontrolled,,zebra,,,77.5669976,13.09783
node/13287658887,uncontrolled,,zebra,,,77.5670041,13.0977457
node/13287670514,,,,,,77.56835,13.0980638
node/13287670515,,,,,,77.5680627,13.0980287
node/13287670516,,,,,,77.5677888,13.0979981
node/13287670517,,,,,,77.5675012,13.0979737
node/13287670519,uncontrolled,,,,,77.5670333,13.097902
node/13294460147,,,,,,77.5784885,12.9435849
node/13294460148,,,,,,77.5788615,12.9435909
node/13294460149,,,,,,77.5792265,12.9435968
node/13294460150,,,,,,77.5795775,12.9436025
node/13294460152,,,,,,77.5784878,12.9436612
node/13294460153,,,,,,77.5788606,12.9436672
node/13294460154,,,,,,77.5792261,12.9436731
node/13294460155,,,,,,77.5795764,12.9436788
node/13303871517,,,,,,77.7079924,12.985359
node/13314611800,uncontrolled,,zebra,,,77.6977687,12.9066321
node/13321896551,uncontrolled,,zebra,,,77.5970522,12.9650279
node/13335106579,,,zebra,,,77.7569599,12.9889541
node/13335106580,,,zebra,,,77.7569072,12.9890551
node/13335147152,,,zebra,,,77.7564931,12.9891143
node/13335147153,,,zebra,,,77.7566179,12.9891753
node/13335147205,,,zebra,,,77.759326,12.9892494
node/13343836605,,,,,,77.5922015,12.9555737
node/13343836606,,,,,,77.5922488,12.9556741
node/13343865503,traffic_signals,,,,,77.5951119,12.9624724
node/13343865531,,,,,,77.5946705,12.9622038
node/13343865534,,,,,,77.5946151,12.9623767
node/13343865542,traffic_signals,,,,,77.595026,12.9625613
node/13351778830,,,,,,77.5841957,12.961512
node/13351778831,,,,,,77.58417,12.9614655
node/13351778838,,,,,,77.5821957,12.9577085
node/13351778867,,,,,,77.5820684,12.9577809
node/13359295742,,,,,,77.5999819,12.9168209
node/13359295744,,,,,,77.5999759,12.9166548
node/13364006481,traffic_signals,,yes,,,77.6202456,12.9757109
node/13364006483,,,,,,77.6201865,12.9758953
node/13367436009,uncontrolled,,,,,77.5385929,12.9727639
node/13377587143,,,,,,77.6193364,12.9880355
node/13377587172,uncontrolled,,,,,77.6192996,12.9913736
node/13377587180,uncontrolled,,,,,77.6179526,12.9944751
node/13377587181,uncontrolled,,,,,77.6179066,12.9944476
node/13377587193,uncontrolled,,,,,77.6173088,12.9952823
node/13377587194,uncontrolled,,,,,77.6175199,12.9950491
node/13377587195,uncontrolled,,,,,77.6176653,12.994803
node/13377587196,uncontrolled,,,,,77.6178219,12.9945314
node/13377611774,uncontrolled,,,,,77.6371432,12.9801177
node/13377611777,,,,,,77.6370598,12.979741
node/13377611780,,,,,,77.6368882,12.9788121
node/13377617211,uncontrolled,,,,,77.6194394,12.9896357
node/13377617212,uncontrolled,,,,,77.6194361,12.9888005
node/13377617214,uncontrolled,,,,,77.6193755,12.9883188
node/13377617218,uncontrolled,,,,,77.6192555,12.9916283
node/13392231532,,,,,,77.6414995,12.9634426
node/13392231535,traffic_signals,,zebra,,,77.6415792,12.9632955
node/13392231536,traffic_signals,,zebra,,,77.641678,12.9632971
node/13392231538,,,,,,77.6415026,12.9633649
node/13392231539,uncontrolled,,,,,77.6399868,12.9607525
node/13392248217,,,ladder,,,77.6409362,12.9614894
node/13392248231,,,,,,77.6417518,12.9633705
node/13392248373,uncontrolled,,ladder,,,77.6424223,12.9613946
node/13392355624,,,,,,77.5510411,12.9978937
