osm_id,lit,highway,geometry_type,geometry
way/327387609,yes,tertiary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6525445, 12.952533], [77.6525486, 12.95255], [77.6526476, 12.9529572], [77.6527263, 12.9532494], [77.6528915, 12.9539244], [77.6530159, 12.954437], [77.6530421, 12.9545789], [77.6531787, 12.955108], [77.6532602, 12.9554319], [77.6533303, 12.9557249], [77.6533927, 12.9560147]]}"
way/327534070,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6043073, 12.9758957], [77.6048596, 12.9757665], [77.6051041, 12.9757043], [77.6053181, 12.975654], [77.6056819, 12.975567], [77.6067004, 12.97532], [77.6073658, 12.9751574], [77.6077906, 12.9750486], [77.6078192, 12.9750333], [77.6078557, 12.9750121], [77.6078713, 12.9749826], [77.6078713, 12.9749819], [77.6078718, 12.9749729], [77.6076854, 12.9743788], [77.6076793, 12.9743709]]}"
way/327550409,yes,primary_link,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6198145, 12.9726085], [77.6197698, 12.9725689], [77.6197, 12.972531], [77.619646, 12.9724634], [77.619601, 12.972367]]}"
way/328652052,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6206543, 13.0021062], [77.620696, 13.002087], [77.6209228, 13.0019827], [77.6210422, 13.0022283], [77.6212115, 13.0025765]]}"
way/328652053,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.62045, 13.002519], [77.6204367, 13.0024887], [77.6202909, 13.0021691], [77.6201169, 13.0018577], [77.6199383, 13.0015281]]}"
way/328758435,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6405308, 12.9840371], [77.6403817, 12.9839924], [77.6401323, 12.9838965], [77.6389173, 12.9834325], [77.6381837, 12.9831523], [77.6379058, 12.9830475], [77.6375879, 12.9829277]]}"
way/328758436,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6482912, 12.987122], [77.6483919, 12.9871629], [77.6485169, 12.9872161], [77.6488865, 12.9873829], [77.6493365, 12.9875841], [77.649562, 12.9876908], [77.6498191, 12.9878125], [77.651014, 12.9883633], [77.6517845, 12.9887217], [77.6518405, 12.9887468], [77.6523619, 12.9890013], [77.6528579, 12.9892293], [77.652953, 12.989273], [77.6535137, 12.9895307], [77.6538212, 12.9896805], [77.6539039, 12.9897212], [77.6545491, 12.9900312], [77.654593, 12.9900512], [77.6568584, 12.991134], [77.656898, 12.9911529], [77.6569161, 12.9911615], [77.6569446, 12.991175], [77.6571046, 12.9912508], [77.657211, 12.9913084], [77.6572943, 12.9913521], [77.6575235, 12.9914611], [77.6577157, 12.9915557], [77.659826, 12.9925719], [77.6603754, 12.9928469], [77.6605249, 12.9929217], [77.6612585, 12.9932889], [77.6617373, 12.9935285], [77.6620744, 12.9936781], [77.6621565, 12.9937136], [77.663366, 12.9942378]]}"
way/328826751,yes,secondary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5524218, 12.9980286], [77.5512143, 12.9977732], [77.5510722, 12.9977445]]}"
way/328835371,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6140453, 12.9313406], [77.6141692, 12.931146], [77.6143862, 12.9307504], [77.6147313, 12.9302149], [77.6147568, 12.9301741], [77.6148743, 12.9299865], [77.6149477, 12.9298694]]}"
way/328894847,yes,tertiary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6236774, 13.0014599], [77.6237542, 13.0016555], [77.6237987, 13.001772], [77.6238268, 13.0018443], [77.6238404, 13.0018819], [77.6239426, 13.0021643], [77.6239589, 13.0022093], [77.6242029, 13.0028167], [77.6243954, 13.0032932], [77.6245639, 13.0036841], [77.6247256, 13.0040831], [77.6247812, 13.0042458], [77.6249032, 13.0046134], [77.6250423, 13.0050846], [77.6252048, 13.0055901], [77.6253411, 13.0059582], [77.6255293, 13.0064469]]}"
way/329793731,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.627283, 13.0039889], [77.6266746, 13.0041465], [77.6264017, 13.0042182], [77.6263772, 13.0042298], [77.62524, 13.0045249], [77.6249212, 13.004609], [77.6249032, 13.0046134]]}"
way/329793737,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6264457, 13.0044813], [77.6260172, 13.0046048], [77.6259681, 13.00462]]}"
way/329793738,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6256909, 13.0068563], [77.6255293, 13.0064469]]}"
way/329793743,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6253297, 13.0070328], [77.625154, 13.0065895]]}"
way/329793746,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6249099, 13.0066823], [77.6250869, 13.0071286]]}"
way/329793750,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6264895, 13.0046215], [77.6264811, 13.0045978], [77.6264457, 13.0044813], [77.6263772, 13.0042298]]}"
way/329793752,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6261848, 13.006161], [77.6260338, 13.0057831], [77.6258615, 13.005368], [77.6257655, 13.0051034]]}"
way/330030512,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6441879, 12.9784527], [77.644178, 12.9785481], [77.6441745, 12.9785784], [77.6441147, 12.9791036], [77.6441054, 12.9791854], [77.6440997, 12.9792354], [77.6440053, 12.9800734], [77.6439001, 12.980962]]}"
way/330030517,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6457877, 12.9773153], [77.6457699, 12.9776395], [77.6457639, 12.9777544], [77.6457603, 12.977822], [77.6457585, 12.9778758], [77.6457275, 12.9783761], [77.6457238, 12.9784419], [77.6457201, 12.9785057]]}"
way/330031075,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.638844, 12.9783587], [77.6388419, 12.9784124], [77.6387821, 12.9799584], [77.6386724, 12.9823263]]}"
way/330080541,yes,secondary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6451284, 12.9857249], [77.64516, 12.9856109], [77.6451649, 12.9855854], [77.6453638, 12.9846451], [77.6453974, 12.9844908], [77.6454263, 12.9843623], [77.6455689, 12.9836341], [77.6455973, 12.9834805], [77.6457366, 12.9828395], [77.645748, 12.9827867], [77.6457594, 12.9827334], [77.6458145, 12.9824803], [77.6458175, 12.9824667], [77.6458898, 12.9821338], [77.6459679, 12.9817739], [77.6461024, 12.981155], [77.6461686, 12.980851], [77.6462677, 12.9803963], [77.6463327, 12.9800978], [77.6464929, 12.9793487], [77.6464957, 12.9793353], [77.6465103, 12.9792661], [77.6466261, 12.9787361], [77.6466325, 12.9787067], [77.646637, 12.9786853], [77.6466522, 12.9786249]]}"
way/331683240,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6455449, 12.9801055], [77.6458109, 12.9801394], [77.6458575, 12.9801451], [77.6461935, 12.9801872], [77.6462445, 12.9801936]]}"
way/331683241,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6408488, 12.9799852], [77.6409237, 12.9799857], [77.6411705, 12.9799875], [77.6414057, 12.9799891], [77.6420185, 12.9799934]]}"
way/331683242,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6436257, 12.9800464], [77.6440053, 12.9800734], [77.6443666, 12.980099], [77.6446084, 12.9801163], [77.6447886, 12.9801292], [77.6450749, 12.9801498], [77.6455364, 12.9801829]]}"
way/331683287,yes,steps,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6389425, 12.9780944], [77.6391768, 12.9780998]]}"
way/331683295,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6391768, 12.9780998], [77.6391721, 12.9782944], [77.638728, 12.9782842], [77.6387235, 12.9784733]]}"
way/334161393,yes,steps,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5705479, 13.0189183], [77.5706244, 13.018919]]}"
way/334880029,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5105802, 13.044803], [77.5103779, 13.0442291], [77.5103555, 13.0441656]]}"
way/335369754,yes,pedestrian,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5882445, 12.9493747], [77.5874187, 12.9495845], [77.5873936, 12.9495909]]}"
way/335689616,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5488723, 13.0089354], [77.5490438, 13.0094266], [77.5491621, 13.0096685], [77.5493013, 13.0099534], [77.5493583, 13.0100602], [77.5493907, 13.0101142], [77.5495798, 13.0103591], [77.5497318, 13.0105505], [77.5499939, 13.0108365], [77.5501682, 13.0109896], [77.5503141, 13.0110908], [77.5508788, 13.0114848], [77.5511103, 13.0116111], [77.5514099, 13.0117746], [77.5515223, 13.0118343], [77.5517533, 13.0119571], [77.5518638, 13.0120158], [77.5521646, 13.0121757], [77.552341, 13.0122695]]}"
way/335704472,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5846651, 12.9505524], [77.5846334, 12.9504072], [77.5846087, 12.9503083], [77.5845838, 12.9502076], [77.5845398, 12.9500307]]}"
way/335704473,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5846334, 12.9504072], [77.584794, 12.9503641], [77.584814, 12.9503587], [77.584874, 12.9502869], [77.5848783, 12.9502406]]}"
way/335865352,no,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5505582, 13.0004715], [77.5498977, 13.0003287]]}"
way/340412195,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6229627, 13.000981], [77.6231184, 13.0014634], [77.6231713, 13.0016274], [77.6233165, 13.0020836], [77.6233184, 13.0020896]]}"
way/342288020,no,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5647579, 13.0192285], [77.5648986, 13.0191425], [77.5651739, 13.0190382], [77.5653947, 13.0189727]]}"
way/342288022,no,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5659809, 13.0188581], [77.5662374, 13.0188131], [77.5663153, 13.0187359]]}"
way/343842757,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6428777, 12.9784075], [77.6428791, 12.9783601], [77.6428959, 12.977786], [77.6428977, 12.9777321], [77.6428999, 12.9776648], [77.6429127, 12.9772242]]}"
way/346556958,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6414835, 12.9635398], [77.6417121, 12.9635401]]}"
way/346556959,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6414303, 12.9634663], [77.641452, 12.9635297]]}"
way/346768561,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6406602, 12.9696492], [77.640172, 12.9696168], [77.6397211, 12.9695869], [77.639262, 12.9695565], [77.6388072, 12.9695264], [77.6384396, 12.969502], [77.6380284, 12.9694748], [77.6376299, 12.9694484], [77.636459, 12.96936], [77.6360219, 12.9693231], [77.6359943, 12.9693208]]}"
way/349556712,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6986175, 12.9912394], [77.6985721, 12.9910141], [77.6985082, 12.9907347], [77.6984868, 12.9905699], [77.6984881, 12.9904629], [77.6985212, 12.9903101]]}"
way/350096403,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6363876, 12.9251744], [77.6360881, 12.9251318], [77.6354542, 12.9250415], [77.6354027, 12.9250325], [77.6350856, 12.9249774]]}"
way/350579487,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6412569, 12.9790961], [77.6412514, 12.9791483], [77.6412459, 12.9792012], [77.6412258, 12.9793938], [77.6412032, 12.9796094], [77.6411705, 12.9799875]]}"
way/351334603,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5630344, 13.0292031], [77.5630378, 13.0292787]]}"
way/356529456,no,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6270742, 12.9945819], [77.6270099, 12.9947537], [77.6255562, 12.9953987], [77.6247109, 12.9957931], [77.6246766, 12.9958384], [77.6233717, 12.9968661], [77.6233221, 12.9968732], [77.6229624, 12.9973005], [77.6227024, 12.9975339], [77.6225654, 12.9976522], [77.6223294, 12.9979005], [77.6220875, 12.9981635]]}"
way/358389560,no,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5696996, 13.0167125], [77.5696866, 13.0162405], [77.5696925, 13.0154594], [77.5697327, 13.0153194]]}"
way/358416654,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6562488, 12.8489407], [77.6562761, 12.8483933], [77.6562947, 12.8481337], [77.6563318, 12.8473262]]}"
way/359626596,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.672504, 12.8455863], [77.6724567, 12.8456472], [77.6720077, 12.8462291], [77.6716182, 12.8467448], [77.6713614, 12.8470848]]}"
way/359626608,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6769299, 12.8399067], [77.6761, 12.8409622], [77.6758662, 12.8412636], [77.6742885, 12.8432975], [77.6741465, 12.8434607], [77.67414, 12.8434681], [77.6740546, 12.8435662]]}"
way/360224895,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6418366, 12.9796696], [77.6418441, 12.9795368], [77.6417726, 12.979516], [77.6416566, 12.9795139], [77.641595, 12.9795398], [77.6415006, 12.9795899], [77.6413993, 12.9796179], [77.6412032, 12.9796094]]}"
way/360820376,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6235801, 13.0011567], [77.623587, 13.0011539], [77.6238836, 13.0010474]]}"
way/360861358,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5958611, 12.9831919], [77.5960275, 12.9831351], [77.5961715, 12.9830862], [77.5962645, 12.9830545], [77.5964564, 12.9829856], [77.5969513, 12.9828071], [77.5969723, 12.9827992], [77.5971513, 12.9827271]]}"
way/361108960,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5750876, 12.9419151], [77.574914, 12.9418865], [77.5747194, 12.9418865], [77.5745871, 12.9418615], [77.5744256, 12.9418364], [77.574286, 12.9417792], [77.574106, 12.9416754], [77.5739738, 12.9415429], [77.5739702, 12.9413675], [77.5739665, 12.9412244], [77.5739738, 12.9411385], [77.5739922, 12.9410132], [77.574073, 12.9409595], [77.5753199, 12.9409542], [77.5755138, 12.9409605], [77.5761296, 12.9409631], [77.5762838, 12.9410633], [77.5763279, 12.9411743], [77.5763355, 12.9413372], [77.5763081, 12.9415484], [77.5762264, 12.9416321], [77.5761147, 12.9417159], [77.5761147, 12.9417997], [77.5761662, 12.9419672], [77.5762092, 12.9420886], [77.576235, 12.9422687], [77.576235, 12.9424907], [77.5762651, 12.9425703], [77.5761491, 12.9425828], [77.5755946, 12.9425805], [77.5754362, 12.9425799], [77.5752545, 12.9425791], [77.5751435, 12.9425787], [77.575049, 12.9425703], [77.5750318, 12.9424907], [77.5749802, 12.9423399], [77.5748771, 12.942118], [77.5748436, 12.9420615], [77.5748126, 12.9420091], [77.5747194, 12.9418865]]}"
way/361108961,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.575418, 12.941809], [77.5753598, 12.9417746], [77.5752932, 12.941761], [77.5752238, 12.9417701], [77.5751618, 12.9418018], [77.5751145, 12.9418521], [77.5750876, 12.9419151], [77.5750835, 12.9419757], [77.5750985, 12.9420347], [77.5751312, 12.9420864], [77.5751785, 12.942126], [77.5752358, 12.9421497], [77.5752979, 12.9421553], [77.5753643, 12.9421401], [77.5754217, 12.9421043], [77.5754637, 12.9420519], [77.5754855, 12.9419889], [77.5754846, 12.9419225], [77.5754612, 12.9418602], [77.575418, 12.941809]]}"
way/362206700,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5947827, 12.9818592], [77.5946626, 12.9817361], [77.5939651, 12.9810177], [77.5938628, 12.9809105], [77.5938062, 12.9808467], [77.5937543, 12.9807902], [77.5935718, 12.9806074], [77.5933626, 12.9803854], [77.5931935, 12.9802087], [77.5930209, 12.9800322], [77.5928393, 12.9798416], [77.5927425, 12.9797415], [77.5926451, 12.9796407], [77.592197, 12.9791786], [77.5909529, 12.9778871], [77.5909282, 12.9778582], [77.5908281, 12.9777387], [77.5907834, 12.9777042]]}"
way/362206701,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5907355, 12.9778457], [77.5908205, 12.9779522], [77.591568, 12.9787172], [77.5917451, 12.9789064], [77.5924054, 12.9795971], [77.5925375, 12.9797353], [77.5927425, 12.9799309], [77.5930116, 12.9802251], [77.5932088, 12.9804287], [77.5934737, 12.9807029], [77.5936452, 12.9808836], [77.5937569, 12.9809989], [77.5938667, 12.9811066], [77.5943719, 12.9816383], [77.594506, 12.9817732], [77.594521, 12.9817872], [77.5945393, 12.9818078], [77.5946416, 12.9819024]]}"
way/362900185,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5984085, 12.9806488], [77.5986806, 12.9805419], [77.6009173, 12.9798218]]}"
way/366188176,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6476427, 12.9724856], [77.6481967, 12.9722833], [77.6485449, 12.9721561], [77.6487761, 12.9720583], [77.6490967, 12.9719545]]}"
way/366192431,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5911299, 12.9765709], [77.5911941, 12.9765621], [77.5917665, 12.9764832], [77.5921756, 12.9764772], [77.5923837, 12.9765163], [77.5926487, 12.976614], [77.5929196, 12.9766539], [77.593073, 12.9767598], [77.5934544, 12.9771412], [77.5936518, 12.9773639], [77.5937076, 12.9774698], [77.5937804, 12.9777125], [77.5938717, 12.9779335], [77.5940678, 12.9782519], [77.5940922, 12.9784261]]}"
way/368763183,yes,tertiary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6414234, 12.9685866], [77.641486, 12.9685885], [77.6420421, 12.9686049], [77.6427085, 12.9686243], [77.6435822, 12.9686498], [77.6441569, 12.9686665], [77.6448439, 12.9686866], [77.6456398, 12.9687099], [77.6466111, 12.9687724], [77.6467082, 12.9687786], [77.6469251, 12.9687926], [77.6473573, 12.9688263], [77.6475887, 12.9688426], [77.6476289, 12.9688448], [77.6476456, 12.9688485], [77.6477344, 12.9688574]]}"
way/368769043,no,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6416566, 12.9795139], [77.6416595, 12.9794436], [77.6416623, 12.9791589], [77.6416622, 12.9791088]]}"
way/369295564,yes,unclassified,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5945277, 12.9760235], [77.5945653, 12.9760153], [77.5946032, 12.9760219], [77.5946273, 12.9760338], [77.5946569, 12.9760726], [77.5946648, 12.9761085], [77.5946582, 12.9761446], [77.5946381, 12.9761756], [77.594607, 12.976197], [77.59457, 12.9762052], [77.5945326, 12.976199], [77.5945005, 12.9761793], [77.5944972, 12.9761748], [77.5944785, 12.9761491], [77.59447, 12.9761131], [77.5944762, 12.9760766], [77.5944963, 12.9760452], [77.5945108, 12.9760352], [77.5945277, 12.9760235]]}"
way/369786367,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5887603, 13.0425898], [77.58863, 13.0425638], [77.5885022, 13.0425546], [77.5883775, 13.0425574], [77.5882234, 13.0425741], [77.5880616, 13.0425962], [77.5878306, 13.0426411], [77.5868557, 13.042807], [77.5866219, 13.0428593], [77.5858518, 13.0430314], [77.5856549, 13.0430777], [77.5854148, 13.0431367], [77.5852554, 13.0431868], [77.5850735, 13.0432609], [77.5849128, 13.043338], [77.5848991, 13.0433459], [77.5847455, 13.0434345], [77.5834038, 13.0443215], [77.5831793, 13.0444626]]}"
way/369845099,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5967557, 13.0910786], [77.5967074, 13.0908551], [77.5966121, 13.0905027], [77.5965055, 13.0901399], [77.5963702, 13.0897434], [77.5960565, 13.0889378], [77.5957744, 13.0882661], [77.5954524, 13.087523], [77.5949386, 13.0863971], [77.594661, 13.08571], [77.5943967, 13.0850105], [77.5940424, 13.0841383], [77.5936713, 13.08316], [77.593538, 13.0827228], [77.5933882, 13.0821277], [77.593306, 13.081674], [77.5932684, 13.0813265], [77.5931519, 13.0798389], [77.592918, 13.0773222], [77.5927304, 13.0750944], [77.5927207, 13.0746365], [77.5927175, 13.0739855], [77.5927367, 13.0734405], [77.5927674, 13.072786], [77.5927954, 13.072387], [77.5929451, 13.0702509], [77.5930571, 13.0684528], [77.5931042, 13.0678087], [77.5931847, 13.0670951], [77.5932809, 13.0660025], [77.5933253, 13.0650374], [77.5933363, 13.0639888], [77.5933698, 13.0633043], [77.593447, 13.0619123], [77.5934758, 13.0612877], [77.5935112, 13.0605856], [77.5935183, 13.0603409], [77.5935247, 13.0598328], [77.5935138, 13.0593937], [77.5935053, 13.0583956], [77.593495, 13.0579041], [77.593485, 13.0572396], [77.5934789, 13.0565803], [77.5934663, 13.0559609], [77.5934738, 13.0555593], [77.5934792, 13.0553999]]}"
way/369868961,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5933563, 13.0553958], [77.5933475, 13.0555515], [77.5933377, 13.0559755], [77.5933778, 13.0577806], [77.593397, 13.0592849], [77.5934103, 13.0597378], [77.5934075, 13.0599622], [77.593393, 13.060589], [77.5933734, 13.0612763], [77.5933467, 13.0619068], [77.5932663, 13.0632956], [77.5932341, 13.0639901], [77.5932129, 13.0651247], [77.5931952, 13.065479], [77.593174, 13.0659707], [77.593126, 13.0665586], [77.5930769, 13.0670461], [77.5929984, 13.0677945], [77.5929483, 13.0684578], [77.5928628, 13.0696599], [77.5928059, 13.070573], [77.5926678, 13.0726368], [77.5926221, 13.0732858], [77.5926157, 13.0739541], [77.5926078, 13.0747853], [77.5926147, 13.0750774], [77.5926353, 13.0753531], [77.5927914, 13.0771288], [77.5930432, 13.0798362], [77.5931517, 13.0813317], [77.5931966, 13.0816902], [77.5932254, 13.081849], [77.5932765, 13.0821174], [77.5933983, 13.0826274], [77.5935302, 13.0830825], [77.5936666, 13.0834569], [77.5938351, 13.0838953], [77.5943865, 13.0852932], [77.5947187, 13.0861699], [77.5949639, 13.0867273], [77.5954449, 13.0877861], [77.5957116, 13.0884161], [77.5960281, 13.0891842], [77.5962637, 13.0897682], [77.5963182, 13.0899223], [77.5963969, 13.0901453], [77.5965088, 13.0905372], [77.5965993, 13.0908735], [77.5966712, 13.0912246]]}"
way/370194983,yes,tertiary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5932674, 13.0573653], [77.593241, 13.0574138], [77.5932444, 13.0576725], [77.5932491, 13.0580354], [77.5932513, 13.0581997], [77.5932558, 13.0586479], [77.5932578, 13.0589042], [77.5932585, 13.0592296], [77.5932592, 13.0595128], [77.5932599, 13.0598178], [77.5932605, 13.0600762], [77.5932606, 13.0601274], [77.5932346, 13.0607211], [77.5932264, 13.0609069], [77.5932158, 13.0611487], [77.5932142, 13.061185], [77.5931744, 13.0624009], [77.5931717, 13.0624648], [77.5931702, 13.0625263], [77.5931516, 13.0630724], [77.5931351, 13.0635564], [77.5930973, 13.0644415], [77.5930958, 13.0651249], [77.5930956, 13.0652051], [77.5930952, 13.0653934], [77.5930758, 13.0656701], [77.593067, 13.0657585], [77.5930215, 13.0661924], [77.5929574, 13.0669633], [77.5929388, 13.0671271], [77.592928, 13.0672467], [77.592913, 13.0673843], [77.5928772, 13.0677557], [77.5928419, 13.0682632], [77.5928283, 13.0684157], [77.5927991, 13.0687438], [77.5927339, 13.0694659], [77.5927219, 13.069639], [77.5927112, 13.0697855], [77.5927011, 13.0699226], [77.5926956, 13.0700168], [77.5926402, 13.0707499], [77.592566, 13.0717591], [77.5925525, 13.0720013], [77.5925476, 13.0720872], [77.592541, 13.0722341], [77.5925296, 13.0724895], [77.5925237, 13.0725758], [77.592515, 13.0730482], [77.5925071, 13.0732288], [77.5924939, 13.0734571]]}"
way/372021471,yes,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5684407, 12.974709], [77.5685254, 12.9749111], [77.5686041, 12.9751167], [77.5686581, 12.9752602], [77.5686997, 12.9753894], [77.568734, 12.9755099], [77.5687583, 12.975615], [77.5687844, 12.9757374], [77.5688068, 12.9758556], [77.568872, 12.9762407], [77.5689033, 12.976448], [77.5690583, 12.9773986]]}"
way/372021472,yes,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5689448, 12.9774242], [77.5689101, 12.9772359], [77.5688177, 12.9767341], [77.5687304, 12.9762875], [77.5686002, 12.9756033], [77.5685579, 12.9753944], [77.5685288, 12.9752768], [77.5684922, 12.9751547], [77.5684221, 12.9749528], [77.5683433, 12.9747469]]}"
way/372035849,yes,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5691461, 12.9774313], [77.5691748, 12.9776027], [77.5692927, 12.978306], [77.5694964, 12.9795225], [77.5695279, 12.9796968], [77.569542, 12.9797646]]}"
way/372049015,yes,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5678647, 12.9777046], [77.5678875, 12.977831], [77.567905, 12.9779291], [77.5681596, 12.979353], [77.5681768, 12.9794475], [77.5682719, 12.9799423]]}"
way/373568261,yes,,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5682671, 12.974764], [77.5687462, 12.9773344], [77.5687703, 12.9774636]]}"
way/375964867,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5921979, 12.9561181], [77.5922262, 12.9561925], [77.5926383, 12.9572619], [77.5929318, 12.9580236], [77.5929639, 12.9581067], [77.5930442, 12.9583151], [77.5930909, 12.9584365], [77.5931118, 12.9584906]]}"
way/375964868,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5965709, 12.9648622], [77.5965005, 12.9648704], [77.5962425, 12.9649261], [77.5961376, 12.9649633], [77.596008, 12.9650285], [77.5959515, 12.96508], [77.5958346, 12.9651973], [77.5957223, 12.9653325], [77.5955962, 12.9655226], [77.5953975, 12.9658263], [77.5953318, 12.9659381], [77.5950622, 12.9663965], [77.5950002, 12.9665143], [77.5948358, 12.9667775], [77.5948001, 12.9668273], [77.5946434, 12.9670407]]}"
way/375964869,yes,service,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5926262, 12.9548723], [77.5926768, 12.9550334], [77.5926434, 12.9552116]]}"
way/376530252,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5986002, 13.0432947], [77.5988021, 13.0434353], [77.5989165, 13.0435037], [77.5989627, 13.0435313], [77.5991223, 13.043608], [77.5992782, 13.0436664], [77.599463, 13.0437109], [77.5996638, 13.043739], [77.5999061, 13.0437643], [77.6003273, 13.0437559], [77.6008769, 13.043745], [77.6010305, 13.0437419], [77.601448, 13.0437336], [77.6016445, 13.0437297], [77.6024357, 13.0437294], [77.6035829, 13.043729], [77.6063821, 13.04376], [77.6066284, 13.0437501], [77.6068609, 13.0437343], [77.607125, 13.0436957], [77.6073973, 13.0436566], [77.6084504, 13.0434677], [77.6096311, 13.0431991], [77.6104578, 13.0430167]]}"
way/376530259,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5902694, 13.0430588], [77.5904485, 13.0433965], [77.5905403, 13.0435841], [77.5905897, 13.0437693], [77.5906193, 13.0438803], [77.5906452, 13.0442877], [77.5906832, 13.0447841], [77.5907638, 13.0453254], [77.5908197, 13.0455443], [77.5908461, 13.0456132], [77.5908832, 13.045685], [77.5910429, 13.04598], [77.591249, 13.0463638]]}"
